Year,Suburb,Postcode,Studio/House,Bedroom Count,Median House Price,Highest ICSEA Value,Sexual offences,Malicious damage to property,Prohibited and regulated weapons offences,Abduction and kidnapping,Betting and gaming offences,Assault ,"Intimidation, stalking and harassment ",Prostitution offences,Robbery ,Arson ,Transport regulatory offences ,Pornography offences,Blackmail and extortion ,Other offences ,Drug offences ,Homicide ,Against justice procedures ,Theft ,Disorderly conduct ,Liquor offences 
2022,ST HELENS PARK,2560,House,4 and above,777500,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,STANWELL PARK,2508,House,4 and above,1875000,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,STANWELL TOPS,2508,House,4 and above,1500000,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,SUTHERLAND,2232,House,1,622500,1100,25,89,34,0,0,110,95,0,4,2,1136,0,3,136,152,0,388,187,41,19
2022,SUTHERLAND,2232,House,2,752500,1100,25,89,34,0,0,110,95,0,4,2,1136,0,3,136,152,0,388,187,41,19
2022,SUTHERLAND,2232,House,3,795000,1100,25,89,34,0,0,110,95,0,4,2,1136,0,3,136,152,0,388,187,41,19
2022,SUTHERLAND,2232,House,4 and above,1365000,1100,25,89,34,0,0,110,95,0,4,2,1136,0,3,136,152,0,388,187,41,19
2022,SYLVANIA,2224,House,2,584000,1033,26,45,5,0,0,73,69,0,1,0,0,2,3,26,51,0,71,107,11,2
2022,SYLVANIA,2224,House,3,680000,1033,26,45,5,0,0,73,69,0,1,0,0,2,3,26,51,0,71,107,11,2
2022,SYLVANIA,2224,House,4 and above,1750000,1033,26,45,5,0,0,73,69,0,1,0,0,2,3,26,51,0,71,107,11,2
2022,SYLVANIA WATERS,2224,House,4 and above,2300000,1033,2,8,1,0,0,8,13,0,0,0,0,0,1,5,9,0,12,20,3,18
2022,TAREN POINT,2229,House,4 and above,2300000,848,2,14,4,0,0,20,6,0,0,1,0,0,1,2,15,0,5,35,9,5
2022,TARRAWANNA,2518,House,3,512500,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,TARRAWANNA,2518,House,4 and above,1280000,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,THIRROUL,2515,House,1,2200000,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,THIRROUL,2515,House,2,1000000,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,THIRROUL,2515,House,3,600000,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,THIRROUL,2515,House,4 and above,1830000,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOWRADGI,2518,House,4 and above,1200000,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,TULLIMBAR,2527,House,2,620000,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,TULLIMBAR,2527,House,4 and above,849000,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,UNANDERRA,2526,House,3,577500,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,UNANDERRA,2526,House,4 and above,856500,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,VARROVILLE,2566,House,4 and above,2450000,979,0,2,0,0,0,6,2,0,0,0,0,0,0,0,2,0,0,2,0,0
2022,WARILLA,2528,House,4 and above,742500,915,14,87,10,0,0,65,51,0,1,10,0,2,2,7,36,1,53,217,23,1
2022,WARRAWONG,2502,House,4 and above,765000,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,WATERFALL,2233,House,4 and above,1075000,1030,1,22,0,0,0,6,5,0,0,0,10,0,0,5,1,0,2,11,3,0
2022,WEDDERBURN,2560,House,4 and above,2200000,1157,2,4,0,0,0,10,2,0,0,1,0,0,0,0,1,0,2,9,4,0
2022,WERRI BEACH,2534,House,4 and above,2657500,950,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1,0
2022,WEST WOLLONGONG,2500,House,4 and above,965000,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,WILLOW VALE,2534,House,4 and above,1507500,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,WINDANG,2528,House,4 and above,1145000,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,WOLLONGONG,2500,House,1,463000,1023,65,283,164,1,0,419,177,0,8,10,1128,1,5,213,432,0,1419,1409,158,184
2022,WOLLONGONG,2500,House,2,635000,1023,65,283,164,1,0,419,177,0,8,10,1128,1,5,213,432,0,1419,1409,158,184
2022,WOLLONGONG,2500,House,3,670000,1023,65,283,164,1,0,419,177,0,8,10,1128,1,5,213,432,0,1419,1409,158,184
2022,WOLLONGONG,2500,House,4 and above,1302500,1023,65,283,164,1,0,419,177,0,8,10,1128,1,5,213,432,0,1419,1409,158,184
2022,WOMBARRA,2515,House,4 and above,1826000,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,WONGAWILLI,2530,House,4 and above,440000,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,WOODBINE,2560,House,4 and above,780999,894,4,12,1,0,0,10,10,0,0,0,0,0,0,2,3,0,11,20,1,0
2022,WOOLOOWARE,2230,House,1,715000,1061,8,17,0,0,0,28,17,0,1,0,50,2,1,11,9,0,22,43,11,14
2022,WOOLOOWARE,2230,House,2,965000,1061,8,17,0,0,0,28,17,0,1,0,50,2,1,11,9,0,22,43,11,14
2022,WOOLOOWARE,2230,House,3,1427500,1061,8,17,0,0,0,28,17,0,1,0,50,2,1,11,9,0,22,43,11,14
2022,WOOLOOWARE,2230,House,4 and above,2280000,1061,8,17,0,0,0,28,17,0,1,0,50,2,1,11,9,0,22,43,11,14
2022,WOONONA,2517,House,2,650000,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,WOONONA,2517,House,4 and above,1376250,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,WORONORA,2232,House,4 and above,1407500,1058,1,2,0,0,0,11,6,0,0,0,0,0,0,3,0,0,5,22,3,0
2022,WORONORA HEIGHTS,2233,House,4 and above,1580000,1058,2,4,0,0,0,4,2,0,0,0,0,0,0,1,1,0,0,11,2,0
2022,YALLAH,2530,House,4 and above,781000,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,YARRAWARRAH,2233,House,4 and above,1400000,909,0,5,2,0,0,4,7,0,0,0,0,1,1,2,1,0,5,8,1,0
2022,YELLOW ROCK,2527,House,4 and above,3100000,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,YOWIE BAY,2228,House,4 and above,2475000,1094,5,4,1,0,0,7,7,0,0,0,0,0,1,1,2,0,3,23,0,0
2023,AIRDS,2560,House,4 and above,495000,894,33,40,8,1,0,78,58,0,0,24,0,1,1,7,24,1,57,118,15,0
2023,ALBION PARK,2527,House,2,687500,980,18,48,14,0,0,62,58,0,3,6,0,2,3,4,13,0,47,166,4,3
2023,ALBION PARK,2527,House,3,650000,980,18,48,14,0,0,62,58,0,3,6,0,2,3,4,13,0,47,166,4,3
2023,ALBION PARK,2527,House,4 and above,800000,980,18,48,14,0,0,62,58,0,3,6,0,2,3,4,13,0,47,166,4,3
2023,ALBION PARK RAIL,2527,House,1,705000,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALBION PARK RAIL,2527,House,3,669000,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALBION PARK RAIL,2527,House,4 and above,758000,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALFORDS POINT,2234,House,4 and above,1631000,1070,2,3,5,0,0,7,8,0,0,0,0,0,1,8,2,0,4,12,2,0
2023,AMBARVALE,2560,House,4 and above,766000,931,21,68,28,2,0,99,89,0,2,13,2,1,0,15,26,0,71,131,12,5
2023,AUSTINMER,2515,House,1,520000,1112,3,12,2,0,0,10,5,0,0,0,4,0,0,0,0,0,5,26,1,2
2023,AUSTINMER,2515,House,3,730000,1112,3,12,2,0,0,10,5,0,0,0,4,0,0,0,0,0,5,26,1,2
2023,AUSTINMER,2515,House,4 and above,2420000,1112,3,12,2,0,0,10,5,0,0,0,4,0,0,0,0,0,5,26,1,2
2023,AVONDALE,2530,House,4 and above,744250,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,BALGOWNIE,2519,House,1,492500,943,6,10,2,0,0,24,14,0,0,2,0,0,4,2,26,0,23,87,2,3
2023,BALGOWNIE,2519,House,3,1180000,943,6,10,2,0,0,24,14,0,0,2,0,0,4,2,26,0,23,87,2,3
2023,BALGOWNIE,2519,House,4 and above,1165000,943,6,10,2,0,0,24,14,0,0,2,0,0,4,2,26,0,23,87,2,3
2023,BANGOR,2234,House,1,451250,1064,3,2,2,0,0,9,8,0,0,0,0,0,2,1,8,0,6,29,1,8
2023,BANGOR,2234,House,4 and above,1400500,1064,3,2,2,0,0,9,8,0,0,0,0,0,2,1,8,0,6,29,1,8
2023,BARDEN RIDGE,2234,House,4 and above,1585000,1064,3,9,0,0,0,15,11,0,0,3,0,0,1,2,7,0,11,44,1,0
2023,BARDIA,2565,House,4 and above,900000,1064,2,16,0,0,0,26,12,0,0,1,0,0,0,2,6,0,11,79,4,0
2023,BARRACK HEIGHTS,2528,House,1,440000,873,18,39,11,0,0,61,35,0,1,3,0,2,4,15,16,0,55,99,7,11
2023,BARRACK HEIGHTS,2528,House,4 and above,812500,873,18,39,11,0,0,61,35,0,1,3,0,2,4,15,16,0,55,99,7,11
2023,BARRACK POINT,2528,House,4 and above,2200000,873,0,2,3,0,0,2,0,0,0,1,0,0,0,0,2,0,3,7,0,0
2023,BELLAMBI,2518,House,4 and above,989000,1136,16,56,25,0,0,66,46,0,0,13,138,1,1,10,53,0,87,111,9,3
2023,BERKELEY,2506,House,4 and above,713750,922,36,57,24,0,0,79,57,0,0,12,0,0,3,14,53,0,83,157,13,2
2023,BLACKBUTT,2529,House,4 and above,985000,920,3,18,3,0,0,21,15,0,0,2,0,1,2,2,11,0,407,29,1,0
2023,BLAIR ATHOL,2560,House,4 and above,920000,755,0,6,4,0,0,11,7,0,0,0,0,1,1,2,2,0,1,21,0,0
2023,BLAIRMOUNT,2559,House,4 and above,884000,947,3,1,0,0,0,6,4,0,0,2,0,0,0,0,2,0,0,4,1,0
2023,BOMBO,2533,House,4 and above,1700000,940,0,1,0,0,0,1,1,0,0,0,4,0,0,0,0,0,1,3,0,0
2023,BONNET BAY,2226,House,4 and above,1523000,925,2,6,4,0,0,6,8,0,0,1,0,0,0,1,2,0,7,11,0,1
2023,BOW BOWING,2566,House,4 and above,802500,716,1,7,0,0,0,10,4,0,0,0,0,0,2,1,0,0,4,10,1,0
2023,BRADBURY,2560,House,4 and above,735000,996,26,41,10,0,0,79,54,0,2,4,0,1,3,10,32,0,42,139,9,3
2023,BROUGHTON VILLAGE,2534,House,4 and above,2300000,1057,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,BROWNSVILLE,2530,House,1,495000,1015,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,18,0,1
2023,BROWNSVILLE,2530,House,4 and above,746500,1015,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,18,0,1
2023,BULLI,2516,House,2,651000,1082,8,43,6,0,0,37,35,0,2,4,92,0,1,9,15,0,36,146,8,3
2023,BULLI,2516,House,4 and above,1475000,1082,8,43,6,0,0,37,35,0,2,4,92,0,1,9,15,0,36,146,8,3
2023,BUNDEENA,2230,House,4 and above,1475000,1071,4,7,0,0,0,9,9,0,0,0,0,0,0,2,0,0,8,5,0,2
2023,BURRANEER,2230,House,4 and above,3500000,982,3,6,2,0,0,16,16,0,0,0,0,0,1,6,2,0,6,14,6,0
2023,CALDERWOOD,2527,House,1,750000,1065,1,3,0,0,0,8,5,0,0,2,0,0,0,0,0,0,4,40,2,4
2023,CALDERWOOD,2527,House,4 and above,516000,1065,1,3,0,0,0,8,5,0,0,2,0,0,0,0,0,0,4,40,2,4
2023,CAMPBELLTOWN,2560,House,1,385000,845,80,262,74,1,0,411,244,1,12,7,2114,6,4,70,185,1,3025,1300,131,22
2023,CAMPBELLTOWN,2560,House,2,480000,845,80,262,74,1,0,411,244,1,12,7,2114,6,4,70,185,1,3025,1300,131,22
2023,CAMPBELLTOWN,2560,House,3,517500,845,80,262,74,1,0,411,244,1,12,7,2114,6,4,70,185,1,3025,1300,131,22
2023,CAMPBELLTOWN,2560,House,4 and above,800000,845,80,262,74,1,0,411,244,1,12,7,2114,6,4,70,185,1,3025,1300,131,22
2023,CARINGBAH,2229,House,1,615000,972,21,75,21,0,0,130,82,0,7,2,423,1,7,18,136,0,113,273,57,16
2023,CARINGBAH,2229,House,2,745000,972,21,75,21,0,0,130,82,0,7,2,423,1,7,18,136,0,113,273,57,16
2023,CARINGBAH,2229,House,3,863250,972,21,75,21,0,0,130,82,0,7,2,423,1,7,18,136,0,113,273,57,16
2023,CARINGBAH,2229,House,4 and above,1647500,972,21,75,21,0,0,130,82,0,7,2,423,1,7,18,136,0,113,273,57,16
2023,CARINGBAH SOUTH,2229,House,4 and above,2200000,972,6,33,4,0,0,33,26,0,0,0,1,1,5,8,7,0,19,69,5,0
2023,CARRINGTON FALLS,2577,House,4 and above,8546,646,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,CLAYMORE,2559,House,4 and above,945000,991,12,27,3,0,0,52,25,0,0,9,0,1,0,4,3,0,18,40,4,0
2023,CLEVELAND,2530,House,4 and above,33695000,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,CLIFTON,2515,House,4 and above,1850000,991,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2023,COALCLIFF,2508,House,4 and above,1670000,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,COLEDALE,2515,House,4 and above,1895000,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,COMO,2226,House,4 and above,1632500,662,4,14,0,0,0,12,12,0,0,0,32,0,1,7,7,0,9,37,4,4
2023,CONISTON,2500,House,1,401000,982,4,14,7,0,0,17,15,0,0,0,147,0,1,8,31,0,24,45,3,3
2023,CONISTON,2500,House,2,766000,982,4,14,7,0,0,17,15,0,0,0,147,0,1,8,31,0,24,45,3,3
2023,CONISTON,2500,House,4 and above,910000,982,4,14,7,0,0,17,15,0,0,0,147,0,1,8,31,0,24,45,3,3
2023,CORDEAUX HEIGHTS,2526,House,4 and above,1200000,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,CORRIMAL,2518,House,1,415000,916,11,34,8,0,0,46,32,1,1,1,200,0,4,6,37,0,55,164,10,3
2023,CORRIMAL,2518,House,2,620000,916,11,34,8,0,0,46,32,1,1,1,200,0,4,6,37,0,55,164,10,3
2023,CORRIMAL,2518,House,3,699000,916,11,34,8,0,0,46,32,1,1,1,200,0,4,6,37,0,55,164,10,3
2023,CORRIMAL,2518,House,4 and above,1045000,916,11,34,8,0,0,46,32,1,1,1,200,0,4,6,37,0,55,164,10,3
2023,CRINGILA,2502,House,4 and above,650000,916,10,18,10,0,0,19,6,0,0,0,67,0,0,3,34,0,14,34,3,0
2023,CRONULLA,2230,House,1,838000,1084,40,66,15,0,0,132,86,0,4,1,283,4,3,24,102,0,142,241,41,68
2023,CRONULLA,2230,House,2,1057500,1084,40,66,15,0,0,132,86,0,4,1,283,4,3,24,102,0,142,241,41,68
2023,CRONULLA,2230,House,3,1460000,1084,40,66,15,0,0,132,86,0,4,1,283,4,3,24,102,0,142,241,41,68
2023,CRONULLA,2230,House,4 and above,3425000,1084,40,66,15,0,0,132,86,0,4,1,283,4,3,24,102,0,142,241,41,68
2023,CURRAMORE,2533,House,4 and above,2750000,940,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,4,0,0,0
2023,DAPTO,2530,House,2,570000,979,36,67,22,0,0,102,64,0,3,2,107,0,6,14,36,0,78,329,53,16
2023,DAPTO,2530,House,3,650000,979,36,67,22,0,0,102,64,0,3,2,107,0,6,14,36,0,78,329,53,16
2023,DAPTO,2530,House,4 and above,732000,979,36,67,22,0,0,102,64,0,3,2,107,0,6,14,36,0,78,329,53,16
2023,DENHAM COURT,2565,House,3,740000,846,6,19,2,0,0,36,23,0,1,1,0,3,1,1,9,0,22,102,11,0
2023,DENHAM COURT,2565,House,4 and above,1070000,846,6,19,2,0,0,36,23,0,1,1,0,3,1,1,9,0,22,102,11,0
2023,DOLANS BAY,2229,House,4 and above,3306000,1021,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2,1,0,0
2023,DOMBARTON,2530,House,4 and above,2200000,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,DUNMORE,2529,House,2,820000,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,DUNMORE,2529,House,3,829500,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,DUNMORE,2529,House,4 and above,590000,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,EAGLE VALE,2558,House,4 and above,800000,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,EAST CORRIMAL,2518,House,1,535000,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,EAST CORRIMAL,2518,House,4 and above,1510000,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ENGADINE,2233,House,1,580000,1066,16,48,11,0,0,58,51,0,2,0,0,2,5,2,31,0,38,136,16,8
2023,ENGADINE,2233,House,2,580500,1066,16,48,11,0,0,58,51,0,2,0,0,2,5,2,31,0,38,136,16,8
2023,ENGADINE,2233,House,3,875000,1066,16,48,11,0,0,58,51,0,2,0,0,2,5,2,31,0,38,136,16,8
2023,ENGADINE,2233,House,4 and above,1271000,1066,16,48,11,0,0,58,51,0,2,0,0,2,5,2,31,0,38,136,16,8
2023,ENGLORIE PARK,2560,House,4 and above,720000,1066,0,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,5,5,0,0
2023,ESCHOL PARK,2558,House,4 and above,782500,983,7,9,3,0,0,17,10,0,0,0,0,1,0,0,0,0,7,41,0,0
2023,FAIRY MEADOW,2519,House,1,526000,967,13,54,22,0,0,46,44,0,1,6,101,0,1,3,81,0,73,295,12,16
2023,FAIRY MEADOW,2519,House,2,662500,967,13,54,22,0,0,46,44,0,1,6,101,0,1,3,81,0,73,295,12,16
2023,FAIRY MEADOW,2519,House,3,794000,967,13,54,22,0,0,46,44,0,1,6,101,0,1,3,81,0,73,295,12,16
2023,FAIRY MEADOW,2519,House,4 and above,1100000,967,13,54,22,0,0,46,44,0,1,6,101,0,1,3,81,0,73,295,12,16
2023,FARMBOROUGH HEIGHTS,2526,House,4 and above,860000,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,FERNHILL,2519,House,3,2145000,933,2,6,1,0,0,7,5,0,0,1,0,0,1,1,1,0,8,19,0,0
2023,FERNHILL,2519,House,4 and above,1040000,933,2,6,1,0,0,7,5,0,0,1,0,0,1,1,1,0,8,19,0,0
2023,FIGTREE,2525,House,4 and above,1000000,1033,8,34,16,0,0,54,24,0,1,1,1,2,8,8,39,0,46,230,13,7
2023,FLINDERS,2529,House,4 and above,970000,1033,9,9,5,0,0,19,19,0,0,1,0,0,2,1,12,0,23,48,2,0
2023,FOXGROUND,2534,House,4 and above,2150000,945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,GERRINGONG,2534,House,4 and above,1420000,894,2,8,0,0,0,6,5,0,0,1,3,0,6,0,2,0,2,71,1,0
2023,GERROA,2534,House,4 and above,2700000,894,3,4,0,0,0,3,1,0,0,0,0,0,0,1,0,0,2,11,1,0
2023,GILEAD,2560,House,4 and above,30800000,896,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
2023,GLEN ALPINE,2560,House,4 and above,1262500,1026,6,10,2,0,0,12,15,0,0,1,0,1,0,1,1,0,9,32,1,0
2023,GLENFIELD,2167,House,4 and above,837000,1026,21,47,43,0,0,114,56,0,1,5,1752,0,0,31,104,1,78,192,16,1
2023,GRAYS POINT,2232,House,4 and above,1732000,1118,2,4,0,0,0,2,8,0,0,0,0,0,2,1,4,0,4,12,0,15
2023,GREENHILLS BEACH,2230,House,4 and above,3370000,875,0,1,0,0,0,2,6,0,0,0,0,0,0,1,2,0,1,12,1,0
2023,GWYNNEVILLE,2500,House,4 and above,1175000,1061,7,22,6,0,0,18,9,0,1,1,0,0,1,1,10,0,13,81,3,0
2023,GYMEA,2227,House,3,860000,1055,12,21,1,0,0,47,34,0,2,0,183,0,5,6,25,0,40,72,15,42
2023,GYMEA,2227,House,4 and above,1519000,1055,12,21,1,0,0,47,34,0,2,0,183,0,5,6,25,0,40,72,15,42
2023,GYMEA BAY,2227,House,4 and above,1910000,1094,7,13,2,0,0,7,14,0,1,0,1,0,2,3,4,0,6,34,5,0
2023,HAYWARDS BAY,2530,House,3,680000,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,HAYWARDS BAY,2530,House,4 and above,815000,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,HEATHCOTE,2233,House,1,575000,1064,4,13,4,0,0,16,15,0,0,0,7,1,4,0,1,0,7,62,4,3
2023,HEATHCOTE,2233,House,2,693000,1064,4,13,4,0,0,16,15,0,0,0,7,1,4,0,1,0,7,62,4,3
2023,HEATHCOTE,2233,House,4 and above,1297500,1064,4,13,4,0,0,16,15,0,0,0,7,1,4,0,1,0,7,62,4,3
2023,HELENSBURGH,2508,House,1,650000,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,HELENSBURGH,2508,House,3,720000,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,HELENSBURGH,2508,House,4 and above,1132500,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,HORSLEY,2530,House,4 and above,864160,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,HUNTLEY,2530,House,4 and above,490000,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ILLAWONG,2234,House,1,720000,1065,2,12,3,0,0,23,14,0,0,0,0,0,1,2,12,0,9,46,3,0
2023,ILLAWONG,2234,House,2,730000,1065,2,12,3,0,0,23,14,0,0,0,0,0,1,2,12,0,9,46,3,0
2023,ILLAWONG,2234,House,3,1215000,1065,2,12,3,0,0,23,14,0,0,0,0,0,1,2,12,0,9,46,3,0
2023,ILLAWONG,2234,House,4 and above,1625000,1065,2,12,3,0,0,23,14,0,0,0,0,0,1,2,12,0,9,46,3,0
2023,INGLEBURN,2565,House,2,560000,983,39,134,35,0,0,169,110,0,7,17,764,1,2,29,94,0,136,527,41,7
2023,INGLEBURN,2565,House,3,585000,983,39,134,35,0,0,169,110,0,7,17,764,1,2,29,94,0,136,527,41,7
2023,INGLEBURN,2565,House,4 and above,855000,983,39,134,35,0,0,169,110,0,7,17,764,1,2,29,94,0,136,527,41,7
2023,JAMBEROO,2533,House,4 and above,1320000,747,4,1,0,0,0,8,5,0,0,2,0,1,0,0,0,0,1,15,4,0
2023,JANNALI,2226,House,2,795000,1065,13,31,5,0,0,38,34,0,2,2,47,1,0,12,26,0,28,78,15,8
2023,JANNALI,2226,House,3,850000,1065,13,31,5,0,0,38,34,0,2,2,47,1,0,12,26,0,28,78,15,8
2023,JANNALI,2226,House,4 and above,1450000,1065,13,31,5,0,0,38,34,0,2,2,47,1,0,12,26,0,28,78,15,8
2023,JERRARA,2533,House,4 and above,4907500,890,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2023,KANAHOOKA,2530,House,4 and above,825000,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,KANGAROO POINT,2224,House,4 and above,3500000,971,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,7,0,0
2023,KAREELA,2232,House,4 and above,1565000,971,5,14,0,0,0,10,15,0,0,0,0,1,0,1,2,0,3,12,2,0
2023,KEARNS,2558,House,4 and above,806000,971,6,4,3,0,0,6,12,0,0,0,0,0,0,1,1,0,7,17,3,0
2023,KEIRAVILLE,2500,House,4 and above,1140000,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,KEMBLA GRANGE,2526,House,4 and above,687850,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,KENTLYN,2560,House,4 and above,2250000,1055,4,6,4,0,0,9,4,0,0,7,0,0,0,1,4,0,4,7,1,0
2023,KIAMA,2533,House,1,1375000,1062,21,34,9,0,0,38,23,0,2,1,31,0,0,6,38,0,35,102,8,46
2023,KIAMA,2533,House,2,740000,1062,21,34,9,0,0,38,23,0,2,1,31,0,0,6,38,0,35,102,8,46
2023,KIAMA,2533,House,3,932500,1062,21,34,9,0,0,38,23,0,2,1,31,0,0,6,38,0,35,102,8,46
2023,KIAMA,2533,House,4 and above,1275000,1062,21,34,9,0,0,38,23,0,2,1,31,0,0,6,38,0,35,102,8,46
2023,KIAMA DOWNS,2533,House,4 and above,1156500,1062,5,12,3,0,0,5,8,0,0,0,0,0,0,0,0,0,9,40,0,0
2023,KIAMA HEIGHTS,2533,House,4 and above,1847500,1062,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,6,0,0
2023,KIRRAWEE,2232,House,1,612500,1086,11,67,3,0,0,73,49,0,3,1,118,2,1,9,48,0,55,181,23,9
2023,KIRRAWEE,2232,House,2,790000,1086,11,67,3,0,0,73,49,0,3,1,118,2,1,9,48,0,55,181,23,9
2023,KIRRAWEE,2232,House,3,845000,1086,11,67,3,0,0,73,49,0,3,1,118,2,1,9,48,0,55,181,23,9
2023,KIRRAWEE,2232,House,4 and above,1477500,1086,11,67,3,0,0,73,49,0,3,1,118,2,1,9,48,0,55,181,23,9
2023,KOONAWARRA,2530,House,4 and above,710000,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,KURNELL,2231,House,1,22000,999,1,12,2,0,0,13,12,0,0,1,0,0,1,165,8,0,3,22,4,5
2023,KURNELL,2231,House,4 and above,1600000,999,1,12,2,0,0,13,12,0,0,1,0,0,1,165,8,0,3,22,4,5
2023,LAKE HEIGHTS,2502,House,3,600000,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,LAKE HEIGHTS,2502,House,4 and above,810000,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,LAKE ILLAWARRA,2528,House,1,666000,890,12,32,17,1,0,30,35,0,0,6,0,0,2,13,45,0,46,77,5,0
